Species,psychrophilic,mesophilic,thermophilic,aerobe,anaerobe,obligate aerobe,obligate anaerobe,facultative aerobe,facultative anaerobe,microaerophile,aerotolerant
Azospirillum thiophilum,0,1,0,,,,,,,,
Zhihengliuella halotolerans,0,1,0,2,0,0,0,0,0,0,0
Maricaulis maris,0,1,0,,,,,,,,
Curvibacter lanceolatus,0,1,0,,,,,,,,
Curvibacter gracilis,0,1,0,,,,,,,,
Curvibacter delicatus,0,1,0,,,,,,,,
Ohtaekwangia koreensis,0,1,0,,,,,,,,
Aliagarivorans taiwanensis,0,1,0,,,,,,,,
Aliagarivorans marinus,0,1,0,,,,,,,,
Pseudomonas fluorescens,0,1,0,,,,,,,,
Pseudomonas citronellolis,0,1,1,,,,,,,,
Pseudomonas cichorii,0,1,0,,,,,,,,
Pseudomonas asplenii,0,1,0,,,,,,,,
Pseudomonas alcaligenes,0,1,0,,,,,,,,
Pseudomonas aeruginosa,0,1,0,,,,,,,,
Pseudomonas furukawaii,1,1,1,,,,,,,,
Pseudomonas savastanoi,0,1,1,,,,,,,,
Pseudomonas putida,0,1,0,,,,,,,,
Pseudomonas oleovorans,0,1,1,,,,,,,,
Pseudomonas mendocina,0,1,0,,,,,,,,
Pseudomonas marginalis,0,1,0,,,,,,,,
Pseudomonas fragi,0,1,0,,,,,,,,
Pseudomonas indica,0,1,0,,,,,,,,
Pseudomonas kilonensis,0,1,0,,,,,,,,
Pseudomonas brassicacearum,0,1,0,,,,,,,,
Pseudomonas thivervalensis,0,1,0,,,,,,,,
Pseudomonas synxantha,0,1,0,,,,,,,,
Pseudomonas frederiksbergensis,0,1,0,,,,,,,,
Pseudomonas graminis,0,1,0,,,,,,,,
Pseudomonas anguilliseptica,0,1,0,,,,,,,,
Pseudomonas flavescens,0,1,0,,,,,,,,
Pseudomonas agarici,0,1,0,,,,,,,,
Pseudomonas avellanae,0,1,0,,,,,,,,
Pseudomonas veronii,0,1,0,,,,,,,,
Pseudomonas balearica,0,1,0,,,,,,,,
Pseudomonas tolaasii,0,1,0,,,,,,,,
Pseudomonas cannabina,0,1,0,,,,,,,,
Pseudomonas amygdali,0,1,0,,,,,,,,
Pseudomonas asplenii,0,1,0,,,,,,,,
Pseudomonas oryzihabitans,1,1,0,,,,,,,,
Pseudomonas corrugata,0,1,0,,,,,,,,
Pseudomonas syringae,0,1,0,,,,,,,,
Pseudomonas viridiflava,0,1,0,,,,,,,,
Pseudomonas stutzeri,0,1,0,,,,,,,,
Pseudomonas toyotomiensis,0,1,0,,,,,,,,
Pseudomonas seleniipraecipitans,0,1,0,,,,,,,,
Pseudomonas cuatrocienegasensis,0,1,0,,,,,,,,
Pseudomonas japonica,0,1,0,,,,,,,,
Pseudomonas panipatensis,0,1,0,,,,,,,,
Pseudomonas guineae,0,1,0,,,,,,,,
Pseudomonas chlororaphis,1,1,0,,,,,,,,
Pseudomonas moorei,0,1,0,2,0,0,0,0,0,0,0
Pseudomonas knackmussii,0,1,0,,,,,,,,
Pseudomonas protegens,0,1,0,,,,,,,,
Pseudomonas delhiensis,,,,2,0,0,0,0,0,0,0
Pseudomonas simiae,0,1,0,,,,,,,,
Pseudomonas segetis,0,1,0,2,0,0,0,0,0,0,0
Pseudomonas vranovensis,0,1,0,,,,,,,,
Pseudomonas moraviensis,0,1,0,,,,,,,,
Pseudomonas taetrolens,0,1,0,,,,,,,,
Pseudomonas resinovorans,0,1,0,,,,,,,,
Pseudomonas mucidolens,0,1,0,,,,,,,,
Pseudomonas caricapapayae,0,1,0,,,,,,,,
Pseudomonas azotoformans,0,1,0,,,,,,,,
Pseudomonas marginalis,0,1,0,2,0,0,0,0,0,0,0
Pseudomonas reinekei,1,1,0,,,,,,,,
Pseudomonas mohnii,0,1,0,,,,,,,,
Pseudomonas xanthomarina,0,1,0,,,,,,,,
Pseudomonas mandelii,0,1,0,,,,,,,,
Pseudomonas migulae,0,1,0,,,,,,,,
Pseudomonas pohangensis,0,1,0,,,,,,,,
Pseudomonas borbori,0,1,0,2,0,0,0,0,0,0,0
Pseudomonas peli,0,1,0,,,,,,,,
Pseudomonas alcaliphila,0,1,0,,,,,,,,
Pseudomonas straminea,0,1,0,,,,,,,,
Pseudomonas fulva,0,1,0,,,,,,,,
Pseudomonas azotifigens,0,1,0,1,0,0,0,0,0,1,0
Pseudomonas vancouverensis,0,1,0,,,,,,,,
Pseudomonas abietaniphila,0,1,0,,,,,,,,
Pseudomonas psychrophila,0,1,0,,,,,,,,
Pseudomonas cedrina,0,1,0,,,,,,,,
Pseudomonas grimontii,0,1,0,,,,,,,,
Pseudomonas mosselii,0,1,0,,,,,,,,
Pseudomonas orientalis,0,1,0,,,,,,,,
Pseudomonas argentinensis,0,1,0,2,0,0,0,0,0,0,0
Pseudomonas lutea,0,1,0,,,,,,,,
Pseudomonas otitidis,0,1,0,,,,,,,,
Pseudomonas libanensis,0,1,0,,,,,,,,
Pseudomonas gessardii,0,1,0,,,,,,,,
Pseudomonas cremoricolorata,0,1,0,,,,,,,,
Pseudomonas parafulva,0,1,0,,,,,,,,
Pseudomonas palleroniana,0,1,0,,,,,,,,
Pseudomonas lini,0,1,0,,,,,,,,
Pseudomonas oryzihabitans,0,1,0,2,0,0,0,0,0,0,0
Pseudomonas tremae,1,1,0,,,,,,,,
Pseudomonas mediterranea,0,1,0,,,,,,,,
Pseudomonas jinjuensis,0,1,0,,,,,,,,
Pseudomonas umsongensis,0,1,0,,,,,,,,
Pseudomonas koreensis,0,1,0,,,,,,,,
Pseudomonas rhizosphaerae,0,1,0,,,,,,,,
Pseudomonas proteolytica,0,1,0,2,0,0,0,0,0,0,0
Pseudomonas antarctica,0,1,0,2,0,0,0,0,0,0,0
Pseudomonas lurida,1,1,0,,,,,,,,
Pseudomonas extremorientalis,1,1,0,,,,,,,,
Pseudomonas brenneri,0,1,0,,,,,,,,
Pseudomonas plecoglossicida,0,1,0,,,,,,,,
Pseudomonas congelans,0,1,0,,,,,,,,
Pseudomonas trivialis,1,1,0,,,,,,,,
Pseudomonas poae,0,1,0,,,,,,,,
Pseudomonas nitroreducens,0,1,0,,,,,,,,
Pseudomonas thermotolerans,0,1,0,,,,,,,,
Pseudomonas monteilii,0,1,1,,,,,,,,
Pseudomonas rhodesiae,0,1,0,,,,,,,,
Pseudomonas stutzeri,0,1,0,,,,,,,,
Pseudomonas chengduensis,0,1,0,,,,,,,,
Pseudomonas sagittaria,0,1,0,,,,,,,,
Pseudomonas punonensis,0,1,0,,,,,,,,
Pseudomonas entomophila,0,1,0,,,,,,,,
Pseudomonas composti,0,1,0,,,,,,,,
Pseudomonas taeanensis,0,1,0,2,0,0,0,0,0,0,0
Pseudomonas syringae,0,1,0,,,,,,,,
Pseudomonas viridiflava,,,,,,,,,,,
Pseudomonas kuykendallii,0,1,0,,,,,,,,
Pseudomonas benzenivorans,0,1,0,,,,,,,,
Pseudomonas saponiphila,0,1,0,,,,,,,,
Pseudomonas deceptionensis,0,1,0,,,,,,,,
Pseudomonas canadensis,1,0,0,,,,,,,,
Pseudomonas helleri,0,1,0,,,,,,,,
Pseudomonas versuta,0,1,0,,,,,,,,
Pseudomonas donghuensis,0,1,0,,,,,,,,
Pseudomonas granadensis,0,1,0,,,,,,,,
Pseudomonas asturiensis,0,1,0,,,,,,,,
Pseudomonas paralactis,0,1,0,,,,,,,,
Pseudomonas lactis,0,1,0,,,,,,,,
Pseudomonas gingeri,0,1,0,,,,,,,,
Pseudomonas floridensis,0,1,0,,,,,,,,
Pseudomonas fluvialis,0,1,0,,,,,,,,
Pseudomonas silesiensis,0,1,0,,,,,,,,
Pseudomonas abyssi,1,0,1,,,,,,,,
Pseudomonas qingdaonensis,0,1,0,,,,,,,,
Pseudomonas fluvialis,0,1,0,,,,,,,,
Pseudomonas jilinensis,0,1,0,,,,,,,,
Dubosiella newyorkensis,0,1,0,,,,,,,,
Formivibrio citricus,0,1,0,,,,,,,,
Stigmatella erecta,0,1,0,,,,,,,,
Stigmatella aurantiaca,0,1,0,,,,,,,,
Hansschlegelia zhihuaiae,0,1,0,,,,,,,,
Kineococcus xinjiangensis,0,1,0,2,0,0,0,0,0,0,0
Kineococcus rhizosphaerae,0,1,0,,,,,,,,
Kineococcus radiotolerans,0,1,0,,,,,,,,
Kineococcus aurantiacus,0,1,0,,,,,,,,
Trichococcus ilyis,0,1,0,0,2,0,0,0,0,0,0
Trichococcus patagoniensis,0,1,0,1,1,0,0,0,0,0,0
Trichococcus collinsii,0,1,0,,,,,,,,
Trichococcus flocculiformis,0,1,0,,,,,,,,
Trichococcus pasteurii,,,,0,2,0,0,0,0,0,0
Vulcanisaeta thermophila,0,1,0,,,,,,,,
Vulcanisaeta distributa,0,0,0,,,,,,,,
Saccharophagus degradans,,,,3,0,0,0,0,0,0,0
Acholeplasma multilocale,0,1,0,,,,,,,,
Leptospirillum ferriphilum,0,1,0,,,,,,,,
Tepidimonas aquatica,0,0,1,,,,,,,,
Nonlabens spongiae,1,0,0,,,,,,,,
Nonlabens ulvanivorans,1,1,0,,,,,,,,
Nonlabens xylanidelens,1,1,0,,,,,,,,
Nonlabens dokdonensis,1,1,0,2,0,0,0,0,0,0,0
Dendrosporobacter quercicolus,0,1,0,,,,,,,,
Robinsoniella peoriensis,,,,0,2,0,0,0,0,0,0
Alkaliphilus transvaalensis,0,1,0,,,,,,,,
Alkaliphilus peptidifermentans,0,1,0,,,,,,,,
Cereibacter changlensis,0,1,0,1,2,0,0,0,2,0,0
Pontibaca methylaminivorans,,,,1,0,0,0,0,1,0,0
Desulfatirhabdium butyrativorans,,,,0,2,0,0,0,0,0,0
Shinella granuli,0,1,0,3,0,0,0,0,0,0,0
Shinella zoogloeoides,0,1,0,,,,,,,,
Anseongella ginsenosidimutans,0,1,0,1,0,1,0,0,0,0,0
Kibdelosporangium phytohabitans,0,1,0,,,,,,,,
Anaerosporobacter mobilis,,,,0,3,0,0,0,0,0,0
Tistlia consotensis,,,,2,0,0,0,0,0,0,0
Campylobacter lanienae,0,1,0,0,0,0,0,0,0,2,0
Campylobacter volucris,0,1,0,0,0,0,0,0,0,3,0
Campylobacter cuniculorum,0,1,0,0,0,0,0,0,0,3,0
Campylobacter hominis,0,1,0,0,1,0,1,0,0,0,0
Campylobacter showae,0,1,1,0,2,0,0,0,0,1,0
Campylobacter mucosalis,0,1,1,0,1,0,0,0,0,1,0
Campylobacter gracilis,0,1,0,0,2,0,0,0,0,0,0
Campylobacter insulaenigrae,0,1,0,0,0,0,0,0,0,2,0
Campylobacter curvus,0,1,0,0,2,0,0,0,0,1,0
Campylobacter rectus,0,1,0,0,2,0,0,0,0,0,0
Campylobacter concisus,0,1,0,0,1,0,0,0,0,1,0
Campylobacter coli,0,1,0,,,,,,,,
Campylobacter ureolyticus,0,1,0,0,2,0,0,0,0,0,0
Campylobacter subantarcticus,0,1,0,0,0,0,0,0,0,2,0
Campylobacter ornithocola,0,1,1,,,,,,,,
Campylobacter pinnipediorum,,,,0,0,0,0,0,0,1,0
Campylobacter geochelonis,1,1,1,0,1,0,0,0,0,1,0
Altererythrobacter epoxidivorans,0,0,1,,,,,,,,
Lacrimispora amygdalina,0,1,0,,,,,,,,
Lacrimispora aerotolerans,0,1,0,,,,,,,,
Lacrimispora sphenoides,0,1,0,,,,,,,,
Lacrimispora saccharolytica,0,1,0,,,,,,,,
Lacrimispora indolis,,,,0,3,0,0,0,0,0,0
Limnochorda pilosa,0,1,0,,,,,,,,
Paeniclostridium sordellii,0,1,0,0,2,0,1,0,0,0,0
Murimonas intestini,0,1,0,0,2,0,0,0,0,0,0
Oleibacter marinus,0,1,0,,,,,,,,
Compostimonas suwonensis,0,1,0,,,,,,,,
Sediminitomix flava,1,0,0,,,,,,,,
Aeribacillus pallidus,0,0,1,,,,,,,,
Thalassospira marina,,,,2,0,0,0,0,0,0,0
Thalassospira tepidiphila,0,1,0,,,,,,,,
Thalassospira profundimaris,0,1,1,,,,,,,,
Thalassospira xiamenensis,1,1,0,,,,,,,,
Thalassospira lucentensis,1,1,0,,,,,,,,
Thermostaphylospora chromogena,0,0,1,,,,,,,,
Brockia lithotrophica,0,0,1,0,2,0,0,0,0,0,0
Fervidobacterium thailandense,0,0,1,,,,,,,,
Fervidobacterium gondwanense,0,0,1,,,,,,,,
Fervidobacterium nodosum,,,,0,1,0,1,0,0,0,0
Filomicrobium insigne,1,1,1,,,,,,,,
Pelagivirga sediminicola,0,1,0,2,0,0,0,0,0,0,0
Caldicellulosiruptor kronotskyensis,,,,0,3,0,0,0,0,0,0
Caldicellulosiruptor hydrothermalis,0,0,1,0,3,0,0,0,0,0,0
Caldicellulosiruptor owensensis,0,0,1,0,1,0,1,0,0,0,0
Caldicellulosiruptor acetigenus,0,0,1,,,,,,,,
Caldicellulosiruptor acetigenus,,,,,,,,,,,
Caldicellulosiruptor acetigenus,,,,,,,,,,,
Caldicellulosiruptor bescii,,,,0,3,0,0,0,0,0,0
Geobacter pickeringii,0,1,0,,,,,,,,
Endozoicomonas acroporae,,,,2,0,0,0,0,0,0,0
Endozoicomonas montiporae,0,1,0,,,,,,,,
Endozoicomonas ascidiicola,0,1,0,,,,,,,,
Endozoicomonas numazuensis,0,1,0,,,,,,,,
Endozoicomonas elysicola,0,1,0,,,,,,,,
Desulfomonile tiedjei,0,1,0,,,,,,,,
Dichelobacter nodosus,,,,0,2,0,0,0,0,0,0
Methylomagnum ishizawai,0,1,0,,,,,,,,
Oceanobacillus kimchii,0,1,0,,,,,,,,
Oceanobacillus damuensis,0,1,0,,,,,,,,
Oceanobacillus sojae,0,1,0,,,,,,,,
Oceanobacillus caeni,0,1,0,3,0,0,0,0,0,0,0
Oceanobacillus picturae,0,1,0,2,0,0,0,0,0,0,0
Oceanobacillus iheyensis,0,1,0,,,,,,,,
Catelliglobosispora koreensis,0,1,0,,,,,,,,
Pseudoglutamicibacter albus,0,1,0,,,,,,,,
Pseudoglutamicibacter cumminsii,0,1,0,,,,,,,,
Leeia oryzae,,,,2,0,0,0,0,0,0,0
Actinomyces vulturis,0,1,0,,,,,,,,
Actinomyces slackii,0,1,0,,,,,,,,
Actinomyces timonensis,0,1,0,0,3,0,0,0,0,1,0
Actinomyces massiliensis,0,1,0,0,3,0,0,0,0,1,0
Actinomyces oris,0,1,0,,,,,,,,
Actinomyces johnsonii,0,1,0,0,2,0,0,0,0,0,0
Actinomyces dentalis,0,1,0,0,4,0,0,0,0,0,0
Actinomyces graevenitzii,0,1,0,0,0,0,0,0,1,1,0
Actinomyces urogenitalis,0,1,0,0,0,0,0,0,1,2,0
Actinomyces radicidentis,0,1,0,,,,,,,,
Actinomyces gerencseriae,0,1,0,0,1,0,0,0,0,1,0
Actinomyces viscosus,0,1,0,0,2,0,0,0,0,2,0
Actinomyces naeslundii,0,1,0,,,,,,,,
Actinomyces israelii,0,1,0,0,2,0,0,0,0,0,0
Actinomyces denticolens,0,1,0,0,2,0,0,0,0,1,0
Klebsiella michiganensis,0,1,0,,,,,,,,
Klebsiella oxytoca,0,1,0,,,,,,,,
Klebsiella aerogenes,0,1,0,,,,,,,,
Klebsiella grimontii,0,1,0,,,,,,,,
Alicyclobacillus ferrooxydans,0,0,1,,,,,,,,
Alicyclobacillus shizuokensis,0,1,0,,,,,,,,
Alicyclobacillus macrosporangiidus,0,0,1,,,,,,,,
Alicyclobacillus kakegawensis,0,0,1,,,,,,,,
Alicyclobacillus contaminans,0,0,1,,,,,,,,
Alicyclobacillus sendaiensis,0,0,1,,,,,,,,
Alicyclobacillus vulcanalis,0,0,1,,,,,,,,
Alicyclobacillus pomorum,0,0,1,,,,,,,,
Alicyclobacillus acidiphilus,0,0,1,,,,,,,,
Alicyclobacillus herbarius,0,0,1,,,,,,,,
Alicyclobacillus hesperidum,0,0,1,,,,,,,,
Caldilinea aerophila,0,0,1,,,,,,,,
Actinomadura flavalba,0,1,0,,,,,,,,
Actinomadura bangladeshensis,0,1,0,,,,,,,,
Actinomadura chibensis,0,1,0,,,,,,,,
Actinomadura meyerae,0,1,0,,,,,,,,
Actinomadura mexicana,0,1,0,,,,,,,,
Actinomadura latina,0,1,0,,,,,,,,
Actinomadura fibrosa,0,1,0,,,,,,,,
Actinomadura hibisca,0,1,0,,,,,,,,
Actinomadura rifamycini,0,1,0,,,,,,,,
Actinomadura viridilutea,0,1,0,,,,,,,,
Actinomadura formosensis,0,1,0,,,,,,,,
Actinomadura madurae,0,1,0,,,,,,,,
Actinomadura macra,0,1,0,,,,,,,,
Actinomadura kijaniata,0,1,0,,,,,,,,
Actinomadura atramentaria,0,1,0,,,,,,,,
Parabacteroides chinchillae,0,1,0,0,3,0,0,0,0,0,0
Parabacteroides chartae,0,1,0,0,2,0,0,0,0,0,0
Parabacteroides gordonii,0,1,0,0,3,0,0,0,0,0,0
Parabacteroides goldsteinii,0,1,0,0,3,0,0,0,0,0,0
Parabacteroides merdae,0,1,0,0,2,0,0,0,0,0,0
Parabacteroides johnsonii,0,1,0,0,3,0,0,0,0,0,0
Parabacteroides distasonis,0,1,0,0,2,0,0,0,0,0,0
Halopenitus malekzadehii,,,,1,1,0,0,0,0,0,0
Halopenitus persicus,0,0,1,2,0,0,0,0,0,0,0
Isoptericola jiangsuensis,0,1,0,,,,,,,,
Isoptericola halotolerans,0,1,0,,,,,,,,
Isoptericola variabilis,0,1,0,,,,,,,,
Nafulsella turpanensis,0,1,0,,,,,,,,
Oryzomicrobium terrae,0,1,0,,,,,,,,
Propionimicrobium lymphophilum,0,1,0,0,2,0,0,0,0,0,0
Desulfacinum hydrothermale,0,1,0,,,,,,,,
Oceanihabitans sediminis,0,0,1,,,,,,,,
Croceitalea dokdonensis,0,1,0,,,,,,,,
Anaeroglobus geminatus,0,1,0,,,,,,,,
Collimonas pratensis,0,1,0,,,,,,,,
Collimonas arenae,1,1,0,,,,,,,,
Collimonas fungivorans,1,1,0,2,0,0,0,0,0,0,0
Corallococcus coralloides,0,1,0,,,,,,,,
Corallococcus macrosporus,0,1,0,,,,,,,,
Belnapia rosea,0,1,0,,,,,,,,
Belnapia moabensis,1,1,0,,,,,,,,
Patulibacter medicamentivorans,0,1,0,,,,,,,,
Patulibacter americanus,0,1,0,,,,,,,,
Patulibacter minatonensis,0,1,0,,,,,,,,
Sporocytophaga myxococcoides,0,1,0,,,,,,,,
Sphaerobacter thermophilus,0,0,1,,,,,,,,
Desulfocapsa sulfexigens,0,1,0,,,,,,,,
Roseiflexus castenholzii,0,1,0,,,,,,,,
Anaerobium acetethylicum,0,0,1,0,2,0,0,0,0,0,0
Acidothermus cellulolyticus,0,1,0,,,,,,,,
Pseudoxanthomonas wuyuanensis,0,1,0,,,,,,,,
Pseudoxanthomonas spadix,0,1,0,2,0,0,0,0,0,1,0
Pseudoxanthomonas dokdonensis,0,1,0,3,0,0,0,0,0,0,0
Pseudoxanthomonas taiwanensis,0,1,0,,,,,,,,
Pseudoxanthomonas suwonensis,0,1,0,2,0,0,0,0,0,0,0
Pseudoxanthomonas mexicana,0,1,0,2,0,0,0,0,0,0,0
Veillonella tobetsuensis,0,1,0,,,,,,,,
Veillonella magna,0,1,0,0,3,0,0,0,0,0,0
Veillonella denticariosi,0,1,0,0,3,0,0,0,0,0,0
Veillonella rogosae,0,1,0,0,3,0,0,0,0,0,0
Veillonella montpellierensis,0,1,0,0,3,0,0,0,0,0,0
Veillonella rodentium,0,1,0,,,,,,,,
Veillonella dispar,0,1,0,0,2,0,0,0,0,0,0
Veillonella atypica,0,1,0,0,2,0,0,0,0,0,0
Desulfopila aestuarii,0,1,0,0,2,0,0,0,0,0,0
Acaricomes phytoseiuli,1,0,0,2,0,0,0,0,0,0,0
Actinopolymorpha cephalotaxi,0,1,0,2,0,0,0,0,0,0,0
Actinopolymorpha alba,0,1,0,,,,,,,,
Actinopolymorpha singaporensis,0,1,0,,,,,,,,
Mumia flava,0,1,0,,,,,,,,
Mucilaginibacter corticis,0,1,0,,,,,,,,
Mucilaginibacter rubeus,0,1,0,2,0,0,0,0,0,0,0
Mucilaginibacter mallensis,0,1,0,,,,,,,,
Mucilaginibacter lappiensis,0,1,0,,,,,,,,
Mucilaginibacter gossypiicola,0,1,0,2,0,0,0,0,0,0,0
Mucilaginibacter gossypii,0,1,0,2,0,0,0,0,0,0,0
Mucilaginibacter pedocola,1,1,1,,,,,,,,
Mucilaginibacter yixingensis,0,1,0,,,,,,,,
Mucilaginibacter gotjawali,0,1,0,,,,,,,,
Mucilaginibacter auburnensis,0,1,0,,,,,,,,
Mucilaginibacter polytrichastri,0,1,0,,,,,,,,
Mucilaginibacter paludis,0,1,0,0,0,0,0,2,0,0,0
Croceibacterium mercuriale,0,1,0,,,,,,,,
Conexibacter woesei,0,1,0,,,,,,,,
Agitococcus lubricus,0,1,0,,,,,,,,
Syntrophomonas zehnderi,,,,0,2,0,0,0,0,0,0
Syntrophomonas palmitatica,0,1,0,1,1,0,0,0,0,0,0
Catenibacillus scindens,0,1,0,,,,,,,,
Solibacillus silvestris,0,1,1,,,,,,,,
Solibacillus isronensis,0,1,0,,,,,,,,
Pontibacter oryzae,0,1,0,,,,,,,,
Pontibacter korlensis,0,1,0,,,,,,,,
Pontibacter ramchanderi,0,1,0,,,,,,,,
Pontibacter lucknowensis,0,1,0,,,,,,,,
Pontibacter virosus,1,1,1,,,,,,,,
Pontibacter mucosus,0,1,0,2,0,0,0,0,0,0,0
Pontibacter ummariensis,0,1,0,,,,,,,,
Pontibacter akesuensis,0,1,0,2,0,0,0,0,0,0,0
Pontibacter actiniarum,0,1,0,,,,,,,,
Echinicola pacifica,0,1,0,,,,,,,,
Echinicola vietnamensis,0,1,1,,,,,,,,
Acidisphaera rubrifaciens,0,1,0,,,,,,,,
Biostraticola tofi,0,1,0,,,,,,,,
Loktanella atrilutea,0,1,0,,,,,,,,
Loktanella fryxellensis,0,1,0,,,,,,,,
Loktanella salsilacus,1,1,0,,,,,,,,
Defluviitoga tunisiensis,1,1,0,0,2,0,0,0,0,0,0
Saccharolobus solfataricus,0,0,1,,,,,,,,
Hyalangium minutum,0,1,0,,,,,,,,
Alistipes dispar,0,1,0,,,,,,,,
Alistipes inops,0,1,0,,,,,,,,
Alistipes ihumii,0,1,0,,,,,,,,
Alistipes timonensis,0,1,0,,,,,,,,
Alistipes indistinctus,0,1,0,0,2,0,0,0,0,0,0
Alistipes shahii,0,1,0,0,4,0,0,0,0,0,0
Alistipes finegoldii,0,1,0,0,2,0,0,0,0,0,0
Alistipes putredinis,0,1,0,,,,,,,,
Acidilobus saccharovorans,0,1,0,,,,,,,,
Dehalobacter restrictus,0,0,0,,,,,,,,
Cognatishimia maritima,,,,2,0,0,0,0,0,0,0
Kytococcus aerolatus,0,1,0,,,,,,,,
Kytococcus schroeteri,0,1,0,,,,,,,,
Kytococcus sedentarius,0,1,0,,,,,,,,
Cecembia lonarensis,0,1,0,2,0,0,0,0,0,0,0
Cecembia rubra,0,1,0,,,,,,,,
Pontibacillus litoralis,0,1,0,,,,,,,,
Pontibacillus halophilus,0,1,0,1,0,1,0,0,0,0,0
Pontibacillus marinus,0,1,0,1,0,1,0,0,0,0,0
Pontibacillus chungwhensis,0,1,0,,,,,,,,
Ascidiaceihabitans donghaensis,0,1,0,,,,,,,,
Oceanibaculum nanhaiense,0,1,0,,,,,,,,
Oceanibaculum indicum,1,1,1,,,,,,,,
Oceanibaculum pacificum,0,1,0,,,,,,,,
Gelidibacter algens,1,1,0,,,,,,,,
Pseudohongiella spirulinae,0,1,0,,,,,,,,
Thermomonas hydrothermalis,0,1,0,,,,,,,,
Thermomonas fusca,0,0,1,,,,,,,,
Larkinella soli,0,1,0,1,0,1,0,0,0,0,0
Larkinella arboricola,0,1,0,,,,,,,,
Tolumonas auensis,1,1,0,1,2,0,0,0,0,0,0
Sandaracinus amylolyticus,1,1,0,,,,,,,,
Cellvibrio japonicus,0,1,0,,,,,,,,
Xylophilus ampelinus,0,1,0,,,,,,,,
Clostridioides mangenotii,1,1,0,,,,,,,,
Clostridioides difficile,0,1,0,0,2,0,0,0,0,0,0
Reinekea blandensis,0,1,0,2,0,0,0,0,0,0,0
Gluconobacter kondonii,0,1,0,,,,,,,,
Gluconobacter oxydans,,,,,,,,,,,
Gluconobacter japonicus,0,1,0,,,,,,,,
Gluconobacter frateurii,0,1,0,,,,,,,,
Gluconobacter oxydans,0,1,0,,,,,,,,
Marinobacterium aestuarii,0,1,0,2,0,0,0,0,0,0,0
Marinobacterium profundum,0,1,0,,,,,,,,
Marinobacterium rhizophilum,0,1,0,,,,,,,,
Marinobacterium litorale,0,1,0,2,0,0,0,0,1,0,0
Marinobacterium halophilum,1,1,0,,,,,,,,
Marinobacterium jannaschii,0,1,0,,,,,,,,
Hydrogenibacillus schlegelii,0,1,0,,,,,,,,
Photorhabdus heterorhabditis,0,1,0,,,,,,,,
Photorhabdus khanii,0,1,0,,,,,,,,
Photorhabdus australis,0,1,0,,,,,,,,
Photorhabdus thracensis,0,1,0,,,,,,,,
Photorhabdus laumondii,0,1,0,,,,,,,,
Photorhabdus akhurstii,0,1,0,,,,,,,,
Photorhabdus temperata,0,1,0,,,,,,,,
Photorhabdus luminescens,0,1,0,,,,,,,,
Jeotgalibacillus proteolyticus,0,1,0,,,,,,,,
Jeotgalibacillus malaysiensis,0,1,0,,,,,,,,
Jeotgalibacillus soli,0,1,0,,,,,,,,
Jeotgalibacillus campisalis,0,1,0,,,,,,,,
Jeotgalibacillus alimentarius,0,1,0,,,,,,,,
Rhizobium metallidurans,0,1,0,,,,,,,,
Rhizobium mesoamericanum,0,1,0,,,,,,,,
Rhizobium subbaraonis,0,1,0,,,,,,,,
Rhizobium tibeticum,0,1,0,,,,,,,,
Rhizobium multihospitium,0,1,0,,,,,,,,
Rhizobium sullae,1,1,0,,,,,,,,
Rhizobium etli,0,1,0,,,,,,,,
Rhizobium tropici,0,1,0,,,,,,,,
Rhizobium ecuadorense,0,1,0,,,,,,,,
Rhizobium deserti,0,1,0,,,,,,,,
Rhizobium glycinendophyticum,0,1,0,,,,,,,,
Rhizobium acidisoli,1,0,0,,,,,,,,
Rhizobium esperanzae,0,1,0,,,,,,,,
Rhizobium leguminosarum,0,1,1,,,,,,,,
Rhizobium mongolense,0,1,0,,,,,,,,
Rhizobium freirei,0,1,0,,,,,,,,
Rhizobium grahamii,0,1,0,,,,,,,,
Rhizobium alamii,0,1,0,,,,,,,,
Rhizobium altiplani,0,1,0,,,,,,,,
Rhizobium aegyptiacum,0,1,0,,,,,,,,
Enterococcus plantarum,0,1,0,,,,,,,,
Enterococcus ureasiticus,0,1,0,0,0,0,0,0,0,2,0
Enterococcus quebecensis,0,1,0,1,0,0,0,0,0,1,0
Enterococcus thailandicus,,,,0,0,0,0,0,2,1,0
Enterococcus caccae,0,1,0,1,1,0,0,0,0,1,0
Enterococcus termitis,0,1,1,1,0,0,0,0,0,2,0
Enterococcus silesiacus,0,1,0,1,0,0,0,0,0,1,0
Enterococcus devriesei,0,1,0,0,0,0,0,0,1,2,0
Enterococcus canintestini,1,1,0,,,,,,,,
Enterococcus aquimarinus,0,1,0,,,,,,,,
Enterococcus hermanniensis,0,1,0,0,0,0,0,0,0,2,0
Enterococcus canis,1,1,0,1,1,0,0,0,0,2,0
Enterococcus italicus,0,1,0,0,0,0,0,0,1,2,0
Enterococcus haemoperoxidus,0,1,0,1,0,0,0,0,0,1,0
Enterococcus moraviensis,0,1,0,1,0,0,0,0,0,1,0
Enterococcus pallens,0,1,0,1,0,0,0,0,0,1,0
Enterococcus gilvus,0,1,0,1,0,0,0,0,0,1,0
Enterococcus ratti,0,1,0,1,0,0,0,0,0,1,0
Enterococcus phoeniculicola,0,1,0,1,0,0,0,0,0,2,0
Enterococcus asini,0,1,0,,,,,,,,
